,open,high,low,close,volume,symbol
2018-10-16,85.25,85.4,85.24,85.38,18955666.0,HYG
2018-10-15,85.08,85.19,85.04,85.09,16658450.0,HYG
2018-10-12,85.11,85.21,84.94,85.15,31877625.0,HYG
2018-10-11,84.83,85.0,84.57,84.7,37665329.0,HYG
2018-10-10,85.11,85.11,84.61,84.63,25204714.0,HYG
2018-10-09,85.14,85.31,85.12,85.24,19488481.0,HYG
2018-10-08,85.35,85.36,85.08,85.11,12869547.0,HYG
2018-10-05,85.65,85.67,85.3,85.3,25063281.0,HYG
2018-10-04,85.82,85.9,85.58,85.68,24935144.0,HYG
2018-10-03,86.28,86.31,85.91,86.0,17930630.0,HYG
2018-10-02,86.26,86.3,86.18,86.23,13577607.0,HYG
2018-10-01,86.16,86.3,86.14,86.3,22565966.0,HYG
2018-09-28,86.35,86.465,86.28,86.44,17085215.0,HYG
2018-09-27,86.31,86.4,86.27,86.38,7996623.0,HYG
2018-09-26,86.19,86.335,86.17,86.22,19504839.0,HYG
