,open,high,low,close,volume,symbol
2019-05-30,40.86,41.36,38.75,39.12,1121791.0,TLRY
2019-05-29,42.61,42.62,40.12,40.84,1101449.0,TLRY
2019-05-28,43.89,44.3183,42.15,42.76,1010158.0,TLRY
2019-05-24,45.0,45.434,43.74,43.88,737960.0,TLRY
2019-05-23,45.42,46.1887,44.48,44.79,881422.0,TLRY
2019-05-22,44.58,48.08,44.3129,46.24,1492717.0,TLRY
2019-05-21,44.22,44.79,43.64,44.58,898730.0,TLRY
2019-05-20,45.5,45.5863,43.63,44.18,1187646.0,TLRY
2019-05-17,47.16,48.45,45.5,45.66,1295136.0,TLRY
2019-05-16,48.79,49.89,47.35,47.59,1770219.0,TLRY
2019-05-15,50.05,50.48,46.05,48.9,4390232.0,TLRY
2019-05-14,47.08,49.19,46.9123,48.74,2608182.0,TLRY
2019-05-13,48.31,48.7,45.01,46.47,1607428.0,TLRY
2019-05-10,46.0,51.0,45.6,49.85,2564422.0,TLRY
2019-05-09,45.77,46.82,44.31,46.4,907882.0,TLRY
2019-05-08,46.77,47.16,45.7845,46.05,1033272.0,TLRY
2019-05-07,49.5,49.8257,46.86,47.22,1309321.0,TLRY
2019-05-06,49.4,49.95,49.11,49.79,615373.0,TLRY
2019-05-03,50.66,50.7652,49.5,50.22,581129.0,TLRY
2019-05-02,51.6,51.88,48.82,50.23,1187867.0,TLRY
2019-05-01,51.46,52.74,51.26,51.95,779288.0,TLRY
2019-04-30,52.11,53.41,51.195,51.33,756975.0,TLRY
2019-04-29,53.64,54.1,51.12,52.73,1277018.0,TLRY
2019-04-26,51.17,53.63,51.12,53.15,1539529.0,TLRY
2019-04-25,51.27,51.93,49.78,51.27,1317892.0,TLRY
2019-04-24,50.35,52.09,50.3,51.3,915791.0,TLRY
2019-04-23,51.5,51.89,49.755,50.26,1277504.0,TLRY
2019-04-22,49.0,51.91,47.6841,51.82,1611217.0,TLRY
2019-04-18,52.08,52.545,48.34,48.97,1931623.0,TLRY
2019-04-17,50.7,51.32,49.8,50.68,1080378.0,TLRY
2019-04-16,48.75,51.15,48.62,50.16,1437917.0,TLRY
2019-04-15,51.94,52.585,48.56,49.24,2425000.0,TLRY
2019-04-12,51.9,54.42,51.74,52.91,2076418.0,TLRY
2019-04-11,57.0,57.45,53.01,53.52,2137457.0,TLRY
2019-04-10,56.39,57.54,56.39,57.05,790735.0,TLRY
2019-04-09,56.0,57.79,55.18,56.42,1894247.0,TLRY
2019-04-08,58.5,59.18,56.22,56.68,2725500.0,TLRY
2019-04-05,61.04,61.56,59.2113,59.54,2336758.0,TLRY
2019-04-04,63.18,63.6178,60.8132,61.09,1643720.0,TLRY
2019-04-03,63.5,64.85,63.18,63.38,706919.0,TLRY
2019-04-02,62.7,64.85,62.52,63.73,1268015.0,TLRY
2019-04-01,64.8,65.21,62.52,63.01,2289460.0,TLRY
2019-03-29,66.0,66.4,64.96,65.52,784764.0,TLRY
2019-03-28,64.06,66.25,62.65,65.94,1100517.0,TLRY
2019-03-27,66.5,66.87,63.4,64.85,1431050.0,TLRY
2019-03-26,68.18,68.59,66.26,66.95,1152289.0,TLRY
2019-03-25,67.15,69.5,67.01,67.78,1250001.0,TLRY
2019-03-22,69.74,69.88,66.5,67.16,1610588.0,TLRY
2019-03-21,69.66,71.25,69.3,70.25,1097303.0,TLRY
2019-03-20,69.39,71.25,68.2501,70.73,1821088.0,TLRY
2019-03-19,75.15,75.55,69.3,69.79,4219291.0,TLRY
2019-03-18,72.5,73.77,70.26,72.24,3530506.0,TLRY
2019-03-15,72.95,72.95,71.0,72.5,1418097.0,TLRY
2019-03-14,70.65,72.59,70.0,72.29,1202413.0,TLRY
2019-03-13,73.47,73.75,70.501,71.8,1205566.0,TLRY
2019-03-12,70.0,73.75,69.11,72.15,1608467.0,TLRY
2019-03-11,69.3,70.05,67.57,70.0,1618001.0,TLRY
2019-03-08,64.9,70.0,64.4525,70.0,2991356.0,TLRY
2019-03-07,75.79,76.125,69.6105,69.72,3585159.0,TLRY
2019-03-06,77.9,78.68,75.75,75.86,1512548.0,TLRY
2019-03-05,77.0,78.44,76.63,76.89,1409841.0,TLRY
2019-03-04,79.6,79.99,76.08,77.25,1937165.0,TLRY
2019-03-01,82.52,82.81,78.94,79.51,1617857.0,TLRY
2019-02-28,79.8,82.78,79.57,81.31,1993847.0,TLRY
2019-02-27,79.23,80.455,78.73,79.3,993142.0,TLRY
2019-02-26,77.39,80.55,76.6,78.8,1883908.0,TLRY
2019-02-25,79.25,79.65,77.35,77.39,1354462.0,TLRY
2019-02-22,79.0,79.971,77.26,79.07,1271922.0,TLRY
2019-02-21,81.48,83.1,78.4072,79.2,2177003.0,TLRY
2019-02-20,77.25,82.5,77.25,81.1,4356439.0,TLRY
2019-02-19,75.97,77.1554,75.8566,77.03,944461.0,TLRY
2019-02-15,78.0,78.36,75.8,76.49,1564197.0,TLRY
2019-02-14,77.23,77.5498,75.4,76.62,986785.0,TLRY
2019-02-13,76.45,77.9,75.71,77.29,1504559.0,TLRY
2019-02-12,75.39,78.281,75.2501,75.94,1697044.0,TLRY
2019-02-11,79.4,79.5851,75.35,75.42,1730885.0,TLRY
2019-02-08,78.51,79.27,76.87,79.24,1807928.0,TLRY
2019-02-07,76.81,80.73,76.51,79.99,1983116.0,TLRY
2019-02-06,82.0,82.348,77.63,78.15,2816703.0,TLRY
2019-02-05,84.72,85.48,81.09,83.27,2511423.0,TLRY
2019-02-04,83.0,89.88,82.65,83.07,4494432.0,TLRY
2019-02-01,80.6,83.4,80.51,81.91,2293257.0,TLRY
2019-01-31,77.72,81.88,77.5,80.49,2422946.0,TLRY
2019-01-30,78.09,81.08,76.82,77.48,1955692.0,TLRY
2019-01-29,80.36,81.35,75.45,79.06,3212198.0,TLRY
2019-01-28,72.57,82.25,72.52,81.93,3654798.0,TLRY
2019-01-25,76.19,77.62,74.11,75.35,2150463.0,TLRY
2019-01-24,71.74,75.49,71.5,73.96,2531033.0,TLRY
2019-01-23,73.51,74.99,70.0,71.74,2406941.0,TLRY
2019-01-22,78.71,78.85,72.0,72.8,4509642.0,TLRY
2019-01-18,84.9,86.4349,75.0,77.2,5950177.0,TLRY
2019-01-17,84.25,86.3077,82.56,83.45,2973185.0,TLRY
2019-01-16,86.0,87.6219,81.9,85.61,4996832.0,TLRY
2019-01-15,99.0,99.75,82.0,82.88,15225287.0,TLRY
2019-01-14,96.0,106.0,95.5,100.15,5912317.0,TLRY
2019-01-11,92.48,103.69,89.1601,96.0,10871640.0,TLRY
2019-01-10,80.75,86.12,79.07,80.4,4131185.0,TLRY
2019-01-09,82.0,87.5,77.1,79.7,4120221.0,TLRY
2019-01-08,73.39,83.34,73.25,83.26,3926157.0,TLRY
2019-01-07,70.03,71.94,68.1001,71.9,1402616.0,TLRY
2019-01-04,70.96,71.9,68.6,69.95,1114911.0,TLRY
2019-01-03,69.1,72.0,69.1,70.0,973231.0,TLRY
2019-01-02,70.0,72.18,67.77,70.46,1220946.0,TLRY
2018-12-31,76.99,76.99,70.308,70.54,1540005.0,TLRY
2018-12-28,72.71,77.27,70.5779,75.15,1493280.0,TLRY
2018-12-27,71.0,73.18,69.1223,71.08,1051276.0,TLRY
2018-12-26,73.49,73.72,67.66,71.5,1446833.0,TLRY
2018-12-24,71.0,73.86,68.19,71.38,1031322.0,TLRY
2018-12-21,79.9,80.04,71.25,74.87,2147902.0,TLRY
2018-12-20,80.52,80.68,74.11,78.3,4311320.0,TLRY
2018-12-19,82.39,82.39,69.2501,71.0,4160820.0,TLRY
2018-12-18,72.4,80.3,69.0,76.5,5593790.0,TLRY
2018-12-17,74.4,75.31,64.06,65.89,2276566.0,TLRY
2018-12-14,70.89,79.97,70.89,75.13,1874630.0,TLRY
2018-12-13,85.85,86.4,71.39,75.52,3622109.0,TLRY
2018-12-12,93.09,94.5,84.25,84.48,2376271.0,TLRY
2018-12-11,98.51,98.88,93.0,94.07,1414240.0,TLRY
2018-12-10,101.0,102.47,96.04,97.14,972280.0,TLRY
2018-12-07,103.0,104.44,97.64,100.25,1595780.0,TLRY
2018-12-06,95.0,99.27,94.1309,99.0,1206479.0,TLRY
2018-12-04,102.77,104.0,100.02,100.26,850811.0,TLRY
2018-12-03,105.49,109.35,98.4372,102.94,3275656.0,TLRY
2018-11-30,106.42,107.19,100.57,102.45,1729149.0,TLRY
2018-11-29,111.57,111.57,105.05,107.2,1172021.0,TLRY
2018-11-28,115.5,116.01,109.0,110.88,1725545.0,TLRY
2018-11-27,112.9,117.56,112.05,114.0,1894769.0,TLRY
2018-11-26,120.0,120.4,112.6,114.14,2006939.0,TLRY
2018-11-23,110.52,117.77,110.52,116.03,2048334.0,TLRY
